epoch,lr,train_loss,val_loss,train_rocauc,val_rocauc,time
8.381669,0.000251,0.167141,,0.921770,0.912237,2:14:48
8.400821,0.000251,0.167271,,0.919268,0.912303,2:15:02
8.419973,0.000251,0.166898,,0.919392,0.911075,2:15:16
8.439124,0.000251,0.166101,,0.919577,0.906597,2:15:30
8.458276,0.000251,0.165774,,0.919322,0.909600,2:15:44
8.477428,0.000251,0.165144,,0.919191,0.910503,2:15:58
8.496580,0.000251,0.164554,,0.919622,0.902176,2:16:12
8.515732,0.000251,0.163817,,0.920931,0.898341,2:16:27
8.534884,0.000251,0.164139,,0.919856,0.908147,2:16:41
8.554036,0.000251,0.165934,,0.921170,0.913385,2:16:55
8.573187,0.000251,0.169547,,0.925743,0.912470,2:17:09
8.592339,0.000251,0.173833,,0.931070,0.911813,2:17:23
8.611491,0.000251,0.176660,,0.932182,0.906172,2:17:38
8.630643,0.000251,0.178769,,0.933333,0.900451,2:17:52
8.649795,0.000251,0.181255,,0.934010,0.896842,2:18:06
8.668947,0.000251,0.182872,,0.935067,0.903001,2:18:20
8.688098,0.000251,0.184628,,0.935635,0.903851,2:18:34
8.707250,0.000251,0.186095,,0.936188,0.903572,2:18:48
8.726402,0.000251,0.187508,,0.936741,0.892804,2:19:02
8.745554,0.000251,0.190139,,0.936975,0.898240,2:19:16
8.764706,0.000251,0.192180,,0.938861,0.896497,2:19:30
8.783858,0.000251,0.195279,,0.940474,0.908769,2:19:44
8.803010,0.000251,0.197773,,0.941909,0.906019,2:19:59
8.822161,0.000251,0.200657,,0.943844,0.904120,2:20:13
8.841313,0.000251,0.202667,,0.945100,0.906420,2:20:27
8.860465,0.000251,0.205062,,0.946097,0.910261,2:20:41
8.879617,0.000251,0.207100,,0.946989,0.907116,2:20:55
8.898769,0.000251,0.209276,,0.948048,0.912187,2:21:10
8.917921,0.000251,0.211221,,0.948603,0.909961,2:21:24
8.937073,0.000251,0.213347,,0.948508,0.904317,2:21:38
8.956224,0.000251,0.215113,,0.948729,0.902522,2:21:53
8.975376,0.000251,0.216429,,0.948955,0.902470,2:22:07
8.994528,0.000251,0.217058,,0.949051,0.902527,2:22:21
9.017784,0.000221,0.203729,,0.965962,0.905667,2:22:47
9.036936,0.000221,0.207132,,0.951490,0.900199,2:23:01
9.056088,0.000221,0.206071,,0.939893,0.895681,2:23:15
9.075239,0.000221,0.196893,,0.937472,0.897552,2:23:30
9.094391,0.000221,0.190265,,0.936418,0.900416,2:23:44
9.113543,0.000221,0.186122,,0.934460,0.905029,2:23:59
9.132695,0.000221,0.184439,,0.932885,0.914526,2:24:13
9.151847,0.000221,0.180725,,0.930556,0.915732,2:24:27
9.170999,0.000221,0.178120,,0.930241,0.916890,2:24:42
9.190150,0.000221,0.176039,,0.928905,0.918023,2:24:56
9.209302,0.000221,0.176500,,0.926094,0.916866,2:25:10
9.228454,0.000221,0.175145,,0.925562,0.916203,2:25:25
9.247606,0.000221,0.173254,,0.924709,0.910880,2:25:39
9.266758,0.000221,0.172199,,0.924550,0.908209,2:25:53
9.285910,0.000221,0.170309,,0.926122,0.910867,2:26:07
9.305062,0.000221,0.168950,,0.926456,0.910070,2:26:22
9.324213,0.000221,0.168998,,0.926259,0.913238,2:26:36
9.343365,0.000221,0.168609,,0.923486,0.912701,2:26:51
9.362517,0.000221,0.167603,,0.923678,0.905931,2:27:05
9.381669,0.000221,0.167042,,0.922326,0.905688,2:27:20
9.400821,0.000221,0.166753,,0.922297,0.903692,2:27:34
9.419973,0.000221,0.166020,,0.923543,0.904677,2:27:48
9.439124,0.000221,0.165826,,0.922924,0.904950,2:28:02
9.458276,0.000221,0.165611,,0.922761,0.906894,2:28:17
9.477428,0.000221,0.165364,,0.922061,0.902956,2:28:31
9.496580,0.000221,0.164791,,0.922678,0.902603,2:28:46
9.515732,0.000221,0.164561,,0.923649,0.905909,2:29:00
9.534884,0.000221,0.164243,,0.923183,0.903653,2:29:15
9.554036,0.000221,0.166132,,0.924601,0.913012,2:29:29
9.573187,0.000221,0.170039,,0.928286,0.911601,2:29:43
9.592339,0.000221,0.173809,,0.930414,0.910657,2:29:58
9.611491,0.000221,0.177127,,0.934196,0.912190,2:30:12
9.630643,0.000221,0.179061,,0.935490,0.886455,2:30:26
9.649795,0.000221,0.180770,,0.937197,0.894838,2:30:41
9.668947,0.000221,0.182083,,0.938819,0.893711,2:30:55
9.688098,0.000221,0.183018,,0.939440,0.899781,2:31:10
9.707250,0.000221,0.183806,,0.940719,0.883890,2:31:24
9.726402,0.000221,0.185168,,0.941442,0.863345,2:31:39
9.745554,0.000221,0.186878,,0.942569,0.887048,2:31:53
9.764706,0.000221,0.189063,,0.944165,0.892471,2:32:08
9.783858,0.000221,0.192233,,0.944912,0.900921,2:32:22
9.803010,0.000221,0.194847,,0.946155,0.912719,2:32:36
9.822161,0.000221,0.197185,,0.947389,0.903353,2:32:50
9.841313,0.000221,0.199532,,0.948917,0.909314,2:33:05
9.860465,0.000221,0.201343,,0.950488,0.901111,2:33:19
9.879617,0.000221,0.203447,,0.950995,0.906559,2:33:33
9.898769,0.000221,0.205186,,0.951892,0.905199,2:33:48
9.917921,0.000221,0.206696,,0.952399,0.901563,2:34:02
9.937073,0.000221,0.208746,,0.952468,0.910265,2:34:16
9.956224,0.000221,0.210545,,0.953057,0.905891,2:34:30
9.975376,0.000221,0.211715,,0.953289,0.904925,2:34:44
9.994528,0.000221,0.212631,,0.953036,0.911528,2:34:59
10.017784,0.000197,0.215419,,0.959482,0.913708,2:35:24
10.036936,0.000197,0.204854,,0.962867,0.916065,2:35:38
10.056088,0.000197,0.196767,,0.961312,0.918546,2:35:52
10.075239,0.000197,0.190934,,0.956293,0.911389,2:36:16
10.094391,0.000197,0.187690,,0.954348,0.908008,2:36:31
10.113543,0.000197,0.185506,,0.951970,0.900609,2:36:45
10.132695,0.000197,0.181315,,0.952913,0.900668,2:37:00
10.151847,0.000197,0.179294,,0.950647,0.903887,2:37:14
10.170999,0.000197,0.177140,,0.946750,0.906627,2:37:28
10.190150,0.000197,0.177294,,0.941557,0.909209,2:37:42
10.209302,0.000197,0.175672,,0.940656,0.911408,2:37:57
10.228454,0.000197,0.174313,,0.941107,0.911598,2:38:11
10.247606,0.000197,0.172840,,0.939055,0.906649,2:38:26
10.266758,0.000197,0.171349,,0.939667,0.903104,2:38:40
10.285910,0.000197,0.170316,,0.940250,0.903481,2:38:54
10.305062,0.000197,0.168873,,0.938854,0.904783,2:39:08
10.324213,0.000197,0.167590,,0.939846,0.904456,2:39:23
10.343365,0.000197,0.167207,,0.936964,0.907145,2:39:37
10.362517,0.000197,0.166824,,0.936975,0.909233,2:39:51
10.381669,0.000197,0.166895,,0.935371,0.904669,2:40:05
10.400821,0.000197,0.166652,,0.933715,0.902159,2:40:19
10.419973,0.000197,0.166450,,0.933580,0.902360,2:40:33
10.439124,0.000197,0.166204,,0.933269,0.904384,2:40:47
10.458276,0.000197,0.165863,,0.933484,0.904573,2:41:01
10.477428,0.000197,0.164940,,0.934133,0.903025,2:41:15
10.496580,0.000197,0.164733,,0.934172,0.903890,2:41:29
10.515732,0.000197,0.164396,,0.934135,0.902973,2:41:43
10.534884,0.000197,0.164134,,0.934314,0.902628,2:41:58
10.554036,0.000197,0.165091,,0.937690,0.911405,2:42:12
10.573187,0.000197,0.168123,,0.939050,0.909574,2:42:26
10.592339,0.000197,0.171149,,0.942209,0.900542,2:42:40
10.611491,0.000197,0.174648,,0.942707,0.901763,2:42:54
10.630643,0.000197,0.177332,,0.942892,0.901887,2:43:09
10.649795,0.000197,0.179428,,0.944012,0.891458,2:43:23
10.668947,0.000197,0.180897,,0.944447,0.882476,2:43:37
10.688098,0.000197,0.181709,,0.944558,0.896106,2:43:52
10.707250,0.000197,0.182938,,0.945527,0.906793,2:44:06
10.726402,0.000197,0.183398,,0.945904,0.896119,2:44:20
10.745554,0.000197,0.185026,,0.946390,0.909723,2:44:34
10.764706,0.000197,0.186714,,0.948391,0.900452,2:44:48
10.783858,0.000197,0.189643,,0.950317,0.905858,2:45:03
10.803010,0.000197,0.191991,,0.951652,0.909091,2:45:17
10.822161,0.000197,0.194342,,0.952693,0.906300,2:45:31
10.841313,0.000197,0.196579,,0.953738,0.906311,2:45:45
10.860465,0.000197,0.198819,,0.954697,0.913641,2:45:59
10.879617,0.000197,0.200490,,0.955537,0.907930,2:46:14
10.898769,0.000197,0.202412,,0.955490,0.908623,2:46:28
10.917921,0.000197,0.203909,,0.956008,0.906426,2:46:42
10.937073,0.000197,0.205159,,0.956648,0.911146,2:46:56
10.956224,0.000197,0.207099,,0.956576,0.906232,2:47:11
10.975376,0.000197,0.208132,,0.957079,0.898536,2:47:26
10.994528,0.000197,0.208870,,0.956991,0.911129,2:47:39
11.017784,0.000177,0.198320,,0.970075,0.905476,2:48:04
11.036936,0.000177,0.193083,,0.969420,0.903772,2:48:19
11.056088,0.000177,0.188876,,0.964443,0.901718,2:48:34
11.075239,0.000177,0.181978,,0.964552,0.895510,2:48:48
11.094391,0.000177,0.181559,,0.957457,0.898147,2:49:02
11.113543,0.000177,0.180312,,0.953825,0.907076,2:49:16
11.132695,0.000177,0.176628,,0.953302,0.909772,2:49:31
11.151847,0.000177,0.174777,,0.952009,0.908825,2:49:45
11.170999,0.000177,0.172894,,0.950793,0.914302,2:50:00
11.190150,0.000177,0.171681,,0.950555,0.916406,2:50:14
11.209302,0.000177,0.171144,,0.946997,0.916297,2:50:28
11.228454,0.000177,0.169893,,0.946258,0.915057,2:50:42
11.247606,0.000177,0.168470,,0.947018,0.912197,2:50:56
11.266758,0.000177,0.167613,,0.946153,0.909093,2:51:11
11.285910,0.000177,0.165965,,0.945934,0.904663,2:51:25
11.305062,0.000177,0.165595,,0.942780,0.904804,2:51:39
11.324213,0.000177,0.165051,,0.941813,0.907318,2:51:53
11.343365,0.000177,0.164536,,0.939764,0.908889,2:52:08
11.362517,0.000177,0.163914,,0.938369,0.910970,2:52:22
11.381669,0.000177,0.163461,,0.938066,0.912569,2:52:36
11.400821,0.000177,0.163427,,0.938347,0.911348,2:52:50
11.419973,0.000177,0.163751,,0.937841,0.910019,2:53:05
11.439124,0.000177,0.163551,,0.937014,0.906334,2:53:19
11.458276,0.000177,0.163385,,0.936192,0.902446,2:53:33
11.477428,0.000177,0.162431,,0.937139,0.904655,2:53:47
11.496580,0.000177,0.161673,,0.938163,0.910135,2:54:01
11.515732,0.000177,0.161380,,0.938600,0.909959,2:54:15
11.534884,0.000177,0.161182,,0.937433,0.902054,2:54:29
11.554036,0.000177,0.163282,,0.937828,0.915233,2:54:43
11.573187,0.000177,0.165461,,0.938992,0.919412,2:54:58
11.592339,0.000177,0.169254,,0.942505,0.918673,2:55:22
11.611491,0.000177,0.171617,,0.944821,0.918795,2:55:36
11.630643,0.000177,0.174179,,0.946249,0.909847,2:55:50
11.649795,0.000177,0.175682,,0.947296,0.899157,2:56:04
11.668947,0.000177,0.177005,,0.948599,0.904307,2:56:18
11.688098,0.000177,0.178173,,0.949017,0.892213,2:56:32
11.707250,0.000177,0.179756,,0.949339,0.891579,2:56:46
11.726402,0.000177,0.180503,,0.950054,0.884366,2:57:00
11.745554,0.000177,0.182113,,0.950501,0.894198,2:57:15
11.764706,0.000177,0.184163,,0.951346,0.883661,2:57:29
11.783858,0.000177,0.186730,,0.952478,0.894087,2:57:43
11.803010,0.000177,0.189165,,0.953795,0.900769,2:57:57
11.822161,0.000177,0.191203,,0.955174,0.909609,2:58:11
11.841313,0.000177,0.192740,,0.956668,0.913986,2:58:26
11.860465,0.000177,0.195046,,0.957032,0.904936,2:58:40
11.879617,0.000177,0.196941,,0.957828,0.904979,2:58:54
11.898769,0.000177,0.198798,,0.958453,0.906835,2:59:08
11.917921,0.000177,0.200263,,0.959158,0.909258,2:59:23
11.937073,0.000177,0.201681,,0.959170,0.906252,2:59:37
11.956224,0.000177,0.203070,,0.959502,0.903217,2:59:51
11.975376,0.000177,0.204166,,0.960254,0.902478,3:00:05
11.994528,0.000177,0.204815,,0.960350,0.896974,3:00:19
12.017784,0.000162,0.207689,,0.959257,0.889461,3:00:44
12.036936,0.000162,0.203628,,0.956604,0.906028,3:00:58
12.056088,0.000162,0.199480,,0.952865,0.908618,3:01:12
12.075239,0.000162,0.192974,,0.953130,0.911134,3:01:26
12.094391,0.000162,0.186645,,0.954190,0.910568,3:01:41
12.113543,0.000162,0.181188,,0.954042,0.909281,3:01:55
12.132695,0.000162,0.178219,,0.954162,0.909861,3:02:09
12.151847,0.000162,0.176354,,0.952857,0.912030,3:02:23
12.170999,0.000162,0.174912,,0.953076,0.918021,3:02:37
12.190150,0.000162,0.174055,,0.949504,0.917582,3:02:51
12.209302,0.000162,0.172529,,0.947329,0.913596,3:03:05
12.228454,0.000162,0.171401,,0.945752,0.915204,3:03:19
12.247606,0.000162,0.170085,,0.945629,0.915865,3:03:34
12.266758,0.000162,0.168002,,0.945638,0.915862,3:03:48
12.285910,0.000162,0.166236,,0.945112,0.912911,3:04:02
12.305062,0.000162,0.165736,,0.942790,0.912850,3:04:16
12.324213,0.000162,0.164807,,0.941190,0.914302,3:04:30
12.343365,0.000162,0.164674,,0.940867,0.917613,3:04:45
12.362517,0.000162,0.164245,,0.940585,0.918299,3:04:59
12.381669,0.000162,0.163988,,0.940431,0.916421,3:05:13
12.400821,0.000162,0.163616,,0.937104,0.913043,3:05:27
12.419973,0.000162,0.163233,,0.934830,0.911710,3:05:41
12.439124,0.000162,0.163088,,0.934789,0.915219,3:05:55
12.458276,0.000162,0.162638,,0.935221,0.915909,3:06:09
12.477428,0.000162,0.162661,,0.935480,0.917435,3:06:23
12.496580,0.000162,0.162124,,0.936234,0.914261,3:06:37
12.515732,0.000162,0.161051,,0.937391,0.910247,3:06:51
12.534884,0.000162,0.161028,,0.935789,0.913105,3:07:06
12.554036,0.000162,0.162080,,0.937653,0.917149,3:07:20
12.573187,0.000162,0.164424,,0.940818,0.920532,3:07:34
12.592339,0.000162,0.167951,,0.943449,0.920028,3:07:58
12.611491,0.000162,0.170450,,0.944923,0.916699,3:08:13
12.630643,0.000162,0.172383,,0.945721,0.906229,3:08:27
12.649795,0.000162,0.174330,,0.947291,0.910413,3:08:41
12.668947,0.000162,0.176081,,0.948132,0.903019,3:08:55
12.688098,0.000162,0.177598,,0.949314,0.910185,3:09:09
12.707250,0.000162,0.178968,,0.950536,0.908156,3:09:23
12.726402,0.000162,0.179498,,0.951378,0.899063,3:09:37
12.745554,0.000162,0.180962,,0.952427,0.901394,3:09:51
12.764706,0.000162,0.183022,,0.954289,0.892268,3:10:05
12.783858,0.000162,0.185425,,0.955926,0.899560,3:10:19
12.803010,0.000162,0.187097,,0.956959,0.900155,3:10:33
12.822161,0.000162,0.189156,,0.958332,0.906696,3:10:47
12.841313,0.000162,0.190411,,0.959410,0.908559,3:11:01
12.860465,0.000162,0.191854,,0.960569,0.908592,3:11:15
12.879617,0.000162,0.194124,,0.960869,0.894181,3:11:29
12.898769,0.000162,0.195856,,0.961422,0.911447,3:11:43
12.917921,0.000162,0.197338,,0.961439,0.909382,3:11:57
12.937073,0.000162,0.198780,,0.961833,0.914679,3:12:11
12.956224,0.000162,0.200556,,0.962031,0.913850,3:12:25
12.975376,0.000162,0.201534,,0.962500,0.909719,3:12:39
12.994528,0.000162,0.201545,,0.962961,0.910324,3:12:54
13.017784,0.000149,0.214594,,0.947242,0.914331,3:13:19
13.036936,0.000149,0.196994,,0.956012,0.913623,3:13:33
13.056088,0.000149,0.192576,,0.956184,0.912924,3:13:47
13.075239,0.000149,0.185548,,0.958005,0.913193,3:14:02
13.094391,0.000149,0.179487,,0.960811,0.910990,3:14:16
13.113543,0.000149,0.177652,,0.956727,0.906008,3:14:30
13.132695,0.000149,0.177153,,0.952207,0.910927,3:14:44
13.151847,0.000149,0.175233,,0.950395,0.910429,3:14:59
13.170999,0.000149,0.173723,,0.947589,0.912977,3:15:12
13.190150,0.000149,0.172306,,0.946866,0.912576,3:15:27
13.209302,0.000149,0.170678,,0.947354,0.916563,3:15:41
13.228454,0.000149,0.168310,,0.948819,0.916282,3:15:55
13.247606,0.000149,0.166568,,0.946940,0.914394,3:16:09
13.266758,0.000149,0.165872,,0.945176,0.912312,3:16:23
13.285910,0.000149,0.164966,,0.945043,0.913441,3:16:37
13.305062,0.000149,0.164094,,0.943327,0.914500,3:16:51
13.324213,0.000149,0.163082,,0.942330,0.913647,3:17:05
13.343365,0.000149,0.162779,,0.938323,0.914620,3:17:19
13.362517,0.000149,0.162909,,0.936694,0.915115,3:17:33
13.381669,0.000149,0.162256,,0.937370,0.917579,3:17:47
13.400821,0.000149,0.161886,,0.936516,0.913087,3:18:01
13.419973,0.000149,0.161875,,0.934206,0.913839,3:18:16
13.439124,0.000149,0.161408,,0.934105,0.914313,3:18:30
13.458276,0.000149,0.161909,,0.934865,0.916787,3:18:44
13.477428,0.000149,0.161508,,0.933640,0.913918,3:18:58
13.496580,0.000149,0.161026,,0.934688,0.913969,3:19:12
13.515732,0.000149,0.160671,,0.935409,0.912151,3:19:26
13.534884,0.000149,0.160492,,0.936703,0.911368,3:19:41
13.554036,0.000149,0.160895,,0.938821,0.914319,3:19:55
13.573187,0.000149,0.163188,,0.940792,0.916687,3:20:09
13.592339,0.000149,0.166822,,0.944103,0.915510,3:20:23
13.611491,0.000149,0.169281,,0.945825,0.911308,3:20:37
13.630643,0.000149,0.171415,,0.947416,0.910249,3:20:51
13.649795,0.000149,0.172596,,0.948690,0.910246,3:21:05
13.668947,0.000149,0.174453,,0.949896,0.911958,3:21:19
13.688098,0.000149,0.175800,,0.950492,0.908909,3:21:33
13.707250,0.000149,0.176504,,0.951671,0.904484,3:21:47
13.726402,0.000149,0.177299,,0.952246,0.901436,3:22:01
13.745554,0.000149,0.178534,,0.953500,0.901300,3:22:15
13.764706,0.000149,0.179819,,0.955157,0.909377,3:22:29
13.783858,0.000149,0.181258,,0.957647,0.908348,3:22:43
13.803010,0.000149,0.183467,,0.959490,0.911021,3:22:58
13.822161,0.000149,0.185851,,0.960505,0.900291,3:23:12
13.841313,0.000149,0.187311,,0.962017,0.899366,3:23:27
13.860465,0.000149,0.188608,,0.963086,0.900606,3:23:41
13.879617,0.000149,0.190752,,0.963595,0.903012,3:23:55
13.898769,0.000149,0.192284,,0.964532,0.908704,3:24:10
13.917921,0.000149,0.193319,,0.965235,0.909912,3:24:24
13.937073,0.000149,0.194824,,0.965536,0.911118,3:24:38
13.956224,0.000149,0.195904,,0.966076,0.901996,3:24:52
13.975376,0.000149,0.197208,,0.966167,0.902072,3:25:06
13.994528,0.000149,0.197543,,0.966377,0.902897,3:25:20
14.017784,0.000140,0.201600,,0.960363,0.903421,3:25:45
14.036936,0.000140,0.195424,,0.964686,0.900171,3:25:59
14.056088,0.000140,0.201466,,0.952728,0.906724,3:26:13
14.075239,0.000140,0.189292,,0.956879,0.903000,3:26:27
14.094391,0.000140,0.182250,,0.959945,0.906959,3:26:41
14.113543,0.000140,0.180045,,0.959193,0.912263,3:26:55
14.132695,0.000140,0.177278,,0.959119,0.912803,3:27:09
14.151847,0.000140,0.175616,,0.952931,0.909706,3:27:23
14.170999,0.000140,0.174286,,0.949417,0.910391,3:27:37
14.190150,0.000140,0.172151,,0.948748,0.912257,3:27:51
14.209302,0.000140,0.172222,,0.946559,0.915728,3:28:05
14.228454,0.000140,0.169826,,0.946547,0.916869,3:28:19
14.247606,0.000140,0.168174,,0.946782,0.913683,3:28:34
14.266758,0.000140,0.167740,,0.943979,0.913683,3:28:48
14.285910,0.000140,0.167799,,0.941928,0.913107,3:29:02
14.305062,0.000140,0.166163,,0.940852,0.910164,3:29:16
14.324213,0.000140,0.164666,,0.942097,0.909576,3:29:30
14.343365,0.000140,0.164184,,0.938742,0.909826,3:29:44
14.362517,0.000140,0.163569,,0.939633,0.911978,3:29:59
14.381669,0.000140,0.162912,,0.940033,0.911665,3:30:13
14.400821,0.000140,0.162622,,0.937895,0.913471,3:30:27
14.419973,0.000140,0.161781,,0.939180,0.912303,3:30:41
14.439124,0.000140,0.161253,,0.940097,0.911991,3:30:55
14.458276,0.000140,0.161272,,0.940706,0.912687,3:31:09
14.477428,0.000140,0.161255,,0.940039,0.910978,3:31:23
14.496580,0.000140,0.160861,,0.940734,0.912007,3:31:38
14.515732,0.000140,0.160088,,0.940769,0.912417,3:31:52
14.534884,0.000140,0.159643,,0.939791,0.908166,3:32:06
14.554036,0.000140,0.160492,,0.943504,0.919855,3:32:20
14.573187,0.000140,0.163241,,0.945129,0.918373,3:32:34
14.592339,0.000140,0.166680,,0.947379,0.918515,3:32:48
14.611491,0.000140,0.169401,,0.948955,0.913720,3:33:02
14.630643,0.000140,0.170892,,0.950736,0.913803,3:33:16
14.649795,0.000140,0.172175,,0.952080,0.908044,3:33:30
14.668947,0.000140,0.173670,,0.952953,0.905643,3:33:45
14.688098,0.000140,0.174158,,0.954177,0.891576,3:33:59
14.707250,0.000140,0.175253,,0.954156,0.901484,3:34:13
14.726402,0.000140,0.175722,,0.955585,0.903504,3:34:27
14.745554,0.000140,0.176984,,0.956913,0.901027,3:34:40
14.764706,0.000140,0.178625,,0.958900,0.905380,3:34:54
14.783858,0.000140,0.181052,,0.960251,0.908698,3:35:09
14.803010,0.000140,0.182613,,0.961487,0.908330,3:35:23
14.822161,0.000140,0.183972,,0.962990,0.906670,3:35:37
14.841313,0.000140,0.185453,,0.963750,0.906712,3:35:51
14.860465,0.000140,0.186990,,0.964750,0.908225,3:36:06
14.879617,0.000140,0.188076,,0.965574,0.907131,3:36:20
14.898769,0.000140,0.189229,,0.966639,0.909249,3:36:34
14.917921,0.000140,0.190594,,0.967025,0.905450,3:36:48
14.937073,0.000140,0.191912,,0.967675,0.903471,3:37:02
14.956224,0.000140,0.193222,,0.967898,0.908846,3:37:16
14.975376,0.000140,0.194182,,0.968366,0.903300,3:37:31
14.994528,0.000140,0.194530,,0.968686,0.904614,3:37:45
